cidade,id_cidade,escola,id_escola,tipo_adm,has_biblio,has_sala_leitura,qt_salas_utilizadas,qt_bibliotecarios
Olinda,2609600,ESCOLA MUNICIPAL PROFESSOR HELIO FERREIRA MAIA,26114275,3,0,0,7,0
Olinda,2609600,ESCOLA MUNICIPAL RECANTO DA ARTE E DO SABER,26114283,3,0,0,8,0
Olinda,2609600,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES,26114291,3,1,1,7,0
Olinda,2609600,ESCOLA MUNICIPAL EM TEMPO INTEGRAL MONTE CASTELO,26114305,3,1,1,13,1
Olinda,2609600,ESCOLA MUNICIPAL PROFESSORA CLEIDE BETANIA DO AMARAL,26114380,3,0,0,6,0
Olinda,2609600,CMEI METODISTA GLADYS OBERLYN,26114402,3,1,1,8,0
Olinda,2609600,ESCOLA MUNICIPAL 19 DE SETEMBRO,26114410,3,1,1,6,1
Olinda,2609600,ESCOLA MUNICIPAL AGEU MAGALHAES,26114437,3,1,1,7,1
Olinda,2609600,ESCOLA CAPITAO ANDRE PEREIRA TEMUDO,26114488,2,0,1,5,0
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAPITAO LUIZ REIS,26114496,2,1,1,18,1
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAO MATOS GUIMARAES,26114607,2,1,1,12,0
Olinda,2609600,ESCOLA MUNICIPAL EBENEZER GUEIROS,26114640,3,1,1,8,1
Olinda,2609600,ESCOLA MUNICIPAL MINISTRO MARCOS FREIRE,26114658,3,1,1,18,0
Olinda,2609600,ESCOLA MUNICIPAL CRIANCA FELIZ,26114674,3,0,0,7,0
Olinda,2609600,ESCOLA MUNICIPAL DR JOSE MARIANO,26114682,3,1,1,6,1
Olinda,2609600,ESCOLA MUNICIPAL NOVA OLINDA,26114690,3,0,1,8,0
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ERNESTO SILVA,26114720,2,1,1,10,0
Olinda,2609600,ESCOLA MUNICIPAL PROFESSORA JOANA SENA COSTA,26114739,3,0,1,7,0
Olinda,2609600,ESCOLA MUNICIPAL EM TEMPO INTEGRAL SAGRADO CORACAO DE JESUS,26114771,3,0,0,8,0
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SIGISMUNDO GONCALVES,26114852,2,1,1,11,1
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO TABAJARA,26114860,2,1,1,10,3
Olinda,2609600,ESCOLA MUNICIPAL ALLAN KARDEC,26114909,3,0,0,7,0
Olinda,2609600,ESCOLA MUNICIPAL DOM JOAO COSTA,26114917,3,0,0,9,0
Olinda,2609600,ESCOLA MUNICIPAL PROFESSORA IZABEL BURITY,26114950,3,1,1,7,1
Olinda,2609600,ESCOLA MUNICIPAL SAO BENTO,26114968,3,0,0,4,1
Olinda,2609600,ESCOLA MUNICIPAL SARA KUBISTCHEK,26114976,3,1,1,5,0
Olinda,2609600,ESCOLA MUNICIPAL EM TEMPO INTEGRAL LIONS DIRCEU VELOSO,26114984,3,0,0,14,0
Olinda,2609600,ESCOLA JOAQUIM NABUCO - OLINDA,26115050,2,0,0,7,0
Olinda,2609600,ESCOLA NOSSA SENHORA DO CARMO - OLINDA,26115069,2,1,1,6,0
Olinda,2609600,ESCOLA THEMISTOCLES DE ANDRADE,26115085,2,1,1,6,2
Olinda,2609600,ESCOLA MUNICIPAL NOSSA SENHORA DO MONTE,26135543,3,0,1,6,1
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR PAULO CAVALCANTI,26135555,2,1,1,9,1
Olinda,2609600,ESCOLA MUNICIPAL VEREADOR JOSE MENDES DE LIMA,26135590,3,1,1,16,1
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL FLORIANO PEIXOTO,26136455,2,1,1,9,1
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA ANA,26136460,2,1,1,18,1
Olinda,2609600,ESCOLA MUNICIPAL ROTARY DE OLINDA,26136502,3,1,1,12,1
Olinda,2609600,ESCOLA MUNICIPAL PASTOR DAVID BLACKBURN,26136538,3,1,1,15,1
Olinda,2609600,ESCOLA MUNICIPAL PRO MENOR,26144948,3,0,0,7,0
Olinda,2609600,ESCOLA MUNICIPAL EM TEMPO INTEGRAL CAIC PROFESSORA NORMA COELHO,26144964,3,1,1,20,0
Olinda,2609600,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR PAULO FREIRE,26150131,2,1,1,8,0
Olinda,2609600,ESCOLA MUNICIPAL DOZE DE MARCO,26155702,3,1,1,14,1
Olinda,2609600,ESCOLA MUNICIPAL ANTONIO CORREIA DA SILVA,26155753,3,1,1,12,1
Olinda,2609600,ESCOLA MUNICIPAL SANTA TEREZA,26170957,3,0,0,9,0
Olinda,2609600,ESCOLA MUNICIPAL ISAAC PEREIRA DA SILVA,26170965,3,0,0,15,1
Olinda,2609600,CRECHE MUNICIPAL MAE OUTRA,26171597,3,1,1,12,1
Olinda,2609600,ESCOLA MUNICIPAL PROFESSOR WILSON DE SOUZA,26173883,3,0,0,11,0
Olinda,2609600,ESCOLA MUNICIPAL IRACEMA PIRES,26173905,3,0,1,6,0
Olinda,2609600,ESCOLA MUNICIPAL MARCOLINO BOTELHO,26173930,3,1,1,5,0
Olinda,2609600,ESCOLA MUNICIPAL ALTO DA MACAIBA,26173972,3,0,1,6,0
Olinda,2609600,CMEI SANTA BARBARA,26180987,3,0,0,4,0
Olinda,2609600,IFPE - CAMPUS OLINDA,26184788,1,1,1,14,2
Olinda,2609600,ESCOLA MUNICIPAL SHEKINA,26185016,3,1,1,7,1
Olinda,2609600,ESCOLA MUNICIPAL LAR TRANSITORIO DE CHRISTIE,26185989,3,0,1,9,0
Olinda,2609600,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS,26185997,3,0,1,7,0
Olinda,2609600,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PASTOR CONRADO PAULINO,26188619,3,0,0,6,0
Olinda,2609600,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL DONA GUIOMAR BARBOSA,26188864,3,0,0,7,0
Olinda,2609600,CMEI PROFESSOR JOSE ANTONIO FERREIRA SOBRAL,26188899,3,1,1,7,1
Olinda,2609600,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PRINCESA ISABEL,26188902,3,1,1,7,1
Olinda,2609600,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CHICO SCIENCE,26188910,3,0,1,11,0
Olinda,2609600,ESCOLA MUNICIPAL PROFESSORA ANA PAULA DE ALBUQUERQUE PONTES RAMOS,26188929,3,0,0,7,0
Olinda,2609600,CMEI VALERIO MACIEL LEITAO,26188961,3,0,0,13,0
Olinda,2609600,ESCOLA TECNICA ESTADUAL CHICO SCIENCE,26190737,2,1,1,12,1
Olinda,2609600,CMEI BARTOLOMEU AROUCHA,26191652,3,0,1,5,0
Olinda,2609600,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ZUMBI DOS PALMARES,26192667,3,0,0,5,0
Olinda,2609600,ESCOLA MUNICIPAL PROFESSOR JOAO FRANCISCO DE SOUZA,26225603,3,0,1,6,0
Olinda,2609600,CMEI PROFESSORA NORMA COELHO,26226600,3,1,1,19,0
Paulista,2610707,COLEGIO MUN JOSE FIRMINO DA VEIGA,26115530,3,1,1,18,0
Paulista,2610707,ESCOLA MUNICIPAL AMARO ALEXANDRINO,26115700,3,0,0,4,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PAULISTA,26115883,2,1,1,21,1
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR LUIZ CABRAL DE MELO,26115913,2,1,1,13,2
Paulista,2610707,ESCOLA GOVERNADOR ERALDO GUEIROS LEITE,26115964,2,1,1,12,0
Paulista,2610707,ESCOLA HISTORIADOR PEREIRA DA COSTA,26115972,2,1,1,10,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MANUEL DE QUEIROZ,26115999,2,1,1,13,1
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO MAESTRO NELSON FERREIRA,26116014,2,1,1,18,1
Paulista,2610707,ESCOLA MUL BRIGADEIRO ALDO PINHO ALVES,26116057,3,0,0,10,0
Paulista,2610707,ESCOLA MUNICIPAL FREDERICO LUNDGREN,26116081,3,0,0,7,0
Paulista,2610707,ESCOLA MUNICIPAL MINISTRO MARCOS FREIRE,26116120,3,1,1,8,0
Paulista,2610707,ESCOLA MUNICIPAL MARIA DAS NEVES,26116154,3,0,0,7,0
Paulista,2610707,ESCOLA MUL MARIA LUZIA PESSOA DE ANDRADE,26116162,3,1,1,8,0
Paulista,2610707,ESCOLA MUN PROF RUBENITA DE LIMA CAVALCANTE,26116197,3,1,1,7,0
Paulista,2610707,ESCOLA MUNICIPAL ZULIMA PINHO ALVES,26116235,3,0,0,7,0
Paulista,2610707,ESCOLA MUNICIPAL COMENDADOR ARTHUR LUNDGREN,26116243,3,0,1,5,0
Paulista,2610707,ESCOLA MUNICIPAL JOAO F DE ALBUQUERQUE,26116251,3,0,0,6,0
Paulista,2610707,ESCOLA MUNICIPAL MARCILIO DIAS,26116260,3,1,1,12,1
Paulista,2610707,ESCOLA MUNICIPAL DR CARLOS ALVES,26116286,3,1,1,6,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE CASTELO BRANCO,26116308,2,1,1,10,1
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA AMARINA SIMOES,26116316,2,1,1,12,3
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ARNALDO CARNEIRO LEAO,26116324,2,1,1,15,1
Paulista,2610707,ESCOLA PROFESSOR JOSE BRASILEIRO VILA NOVA,26116359,2,1,1,12,2
Paulista,2610707,ESCOLA PROFESSORA GENEROSA GIL PEREZ,26116367,2,1,1,12,1
Paulista,2610707,ESCOLA PROFESSORA MARIA ALVES MACHADO,26116383,2,1,1,13,2
Paulista,2610707,ESCOLA PROFESSORA ZULMIRA DE PAULA ALMEIDA,26116391,2,1,1,14,2
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO RADIALISTA LUIZ QUEIROGA,26116413,2,1,1,11,4
Paulista,2610707,ESCOLA MUL MARILIA RUSSEL DE PINHO ALVES,26116510,3,1,1,5,0
Paulista,2610707,ESCOLA MUNICIPAL JANDIRA WALDERLEY BASTOS,26116529,3,0,0,5,0
Paulista,2610707,CRECHE MUNICIPAL JESUS DE NAZARE,26116537,3,1,1,6,1
Paulista,2610707,ESCOLA MUNICIPAL SUSIE REGIS,26116618,3,1,1,5,1
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA MARIA DO CARMO PINTO RIBEIRO,26116634,2,1,1,17,2
Paulista,2610707,ESCOLA MANOEL GONCALVES DA SILVA,26116715,3,1,1,9,0
Paulista,2610707,ESCOLA MUNICIPAL AGAMENON MAGALHAES,26116740,3,0,1,8,0
Paulista,2610707,ESCOLA MUNICIPAL ABELARDO SALES DE SIQUEIRA,26116766,3,0,0,4,0
Paulista,2610707,EDUCANDARIO MUNICIPAL CONEGO COSTA CARVALHO,26116790,3,1,1,10,1
Paulista,2610707,ESCOLA MUNICIPAL DRA GELDA AMORIM,26116804,3,1,1,10,0
Paulista,2610707,ESCOLA MUNICIPAL EDISON GOMES DO REGO,26116812,3,0,0,11,0
Paulista,2610707,ESCOLA MUNICIPAL HEINZ HERING,26116820,3,0,0,8,0
Paulista,2610707,ESCOLA MUNICIPAL IRMA ASSUNTA,26116839,3,0,1,8,0
Paulista,2610707,ESCOLA MUNICIPAL JAIME BOLD,26116847,3,1,1,10,0
Paulista,2610707,ESCOLA MUNICIPAL MINISTRO ETELVINO LINS,26116880,3,0,1,7,0
Paulista,2610707,ESC MUL PRES TANCREDO DE ALMEIDA NEVES,26116901,3,0,0,6,0
Paulista,2610707,ESCOLA MUNICIPAL PROFESSORA ALGA MARINA,26116910,3,1,1,10,0
Paulista,2610707,ESCOLA PROFA TEREZINHA CAMAROTTI,26116952,3,1,1,8,0
Paulista,2610707,ESCOLA ESTADUAL SAO JOSE,26117010,2,1,1,6,3
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO DANTAS BARRETO,26117045,2,1,1,9,2
Paulista,2610707,GRUPO ESCOLAR FREI GUIDO,26117053,3,0,1,10,0
Paulista,2610707,ESCOLA WALFRIDO ADVINCULA,26117088,2,1,1,7,4
Paulista,2610707,ESCOLA MUNICIPAL MATA DO RONCA,26117215,3,0,0,4,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CUSTODIO PESSOA,26117258,2,1,1,15,0
Paulista,2610707,ESCOLA MANUEL DE BASTOS TIGRE,26117274,2,1,1,12,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE OSMAR NOVAES,26117290,2,1,1,20,1
Paulista,2610707,ESCOLA MUNICIPAL RURAL DE MUMBECA I,26117339,3,1,1,6,1
Paulista,2610707,ESCOLA MUNICIPAL SAO BENTO,26117380,3,1,1,4,0
Paulista,2610707,ESCOLA MUNICIPAL ROSA AMELIA,26117509,3,0,1,6,0
Paulista,2610707,CENTRO DE EDUCACAO INFANTIL NILO PEREIRA,26134553,3,0,0,7,0
Paulista,2610707,ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR JOSE DE ALENCAR,26136489,2,1,1,9,2
Paulista,2610707,ESCOLA MUL PROF MARIA CONCEICAO DA PAZ,26136549,3,1,1,7,1
Paulista,2610707,CEMEDI TIO ROBERTO,26157284,3,0,1,9,0
Paulista,2610707,ESCOLA MUNICIPAL GOVERNADOR CARLOS WILSON CAMPOS,26170230,3,1,1,15,1
Paulista,2610707,ESCOLA MUNICIPAL GOVERNADOR MIGUEL ARRAES DE ALENCAR,26179172,3,1,1,14,1
Paulista,2610707,ESCOLA TECNICA ESTADUAL JOSE ALENCAR GOMES DA SILVA,26181282,2,1,1,12,1
Paulista,2610707,ESCOLA MUNICIPAL PROFESSOR SALVADOR DIMECH,26182556,3,0,0,9,0
Paulista,2610707,ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE,26182564,3,0,0,13,0
Paulista,2610707,CRECHE MUNICIPAL MARIA ANUNCIADA DE ARRUDA,26182580,3,0,0,10,0
Paulista,2610707,ESCOLA MUNICIPAL PROFª MARGARIDA ALACOQUE ALENCAR SAMPAIO,26184168,3,1,1,8,1
Paulista,2610707,IFPE - CAMPUS PAULISTA,26184680,1,1,1,16,1
Paulista,2610707,CRECHE ESCOLA MUN NOSSA PRATA,26187418,3,0,0,10,0
Paulista,2610707,ESCOLA MUNICIPAL RADIALISTA EDVALDO MORAIS,26188546,3,0,1,13,0
Paulista,2610707,ESCOLA MUNICIPAL PROFESSORA IRACEMA CASTRO,26188589,3,0,0,8,0
Paulista,2610707,ESCOLA MUNICIPAL IMPERATRIZ MARIA LEOPOLDINA,26188600,3,0,0,10,0
Paulista,2610707,ESCOLA MUNICIPAL ESCRITOR CARLOS DRUMMOND DE ANDRADE,26188660,3,0,0,6,0
Paulista,2610707,ESCOLA MUNICIPAL CORONEL JOAO PEREIRA DE OLIVEIRA FILHO,26188678,3,0,0,13,0
Paulista,2610707,ESCOLA MUNICIPAL CORONEL JOSE JOAQUIM DE LIMA E SILVA,26188686,3,0,0,10,0
Paulista,2610707,ESCOLA MUNICIPAL DOUTOR GERALDO PINHO ALVES,26188694,3,0,0,7,0
Paulista,2610707,ESCOLA MUNICIPAL ESCRITOR ARIANO VILAR SUASSUNA,26188708,3,0,0,7,0
Paulista,2610707,ESCOLA MUNICIPAL MANOEL ALVES DE MORAIS NAVARRO,26188716,3,0,1,4,0
Paulista,2610707,ESCOLA MUNICIPAL PESCADOR JOSE REIS,26188724,3,0,0,6,0
Paulista,2610707,ESCOLA MUNICIPAL POETISA CECILIA MEIRELES,26188732,3,0,1,5,0
Paulista,2610707,ESCOLA MUNICIPAL PROFESSORA EDNA MARINHO DA SILVA,26188759,3,1,1,15,0
Paulista,2610707,CENTRO MUNICIPAL DE EDUCACAO E DESENVOLVIMENTO INFANTIL TELMA PALMEIRA - CEMEDI,26190486,3,0,0,5,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA DA CONCEICAO DO REGO BARROS LACERDA,26107651,2,1,1,18,0
Recife,2611606,ESCOLA MUNICIPAL ANTONIO FARIAS FILHO,26117576,3,1,1,17,1
Recife,2611606,CENTRO DE EDUCACAO DE JOVENS E ADULTOS POETA JOAQUIM CARDOZO,26117916,2,1,1,8,2
Recife,2611606,ESCOLA MUNICIPAL DOS COELHOS,26118670,3,1,1,16,1
Recife,2611606,ESCOLA MUNICIPAL MONTEIRO LOBATO,26118734,3,1,1,12,3
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PAULO PESSOA GUERRA,26118742,2,1,1,18,0
Recife,2611606,ESCOLA MUNICIPAL JULIO VICENTE ALVES DE ARAUJO,26118955,3,0,0,10,0
Recife,2611606,ESCOLA MUNICIPAL DE DOIS RIOS,26119129,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL DOS REMEDIOS,26119145,3,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL SENADOR JOSE ERMIRIO DE MORAES,26119170,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL TRES CARNEIROS,26119196,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL ZUMBI DOS PALMARES,26119200,3,0,0,11,0
Recife,2611606,ESCOLA MUNICIPAL DA IPUTINGA,26119218,3,1,1,11,0
Recife,2611606,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA,26119331,3,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL GENERAL SAN MARTIN,26119617,3,0,1,8,2
Recife,2611606,ESCOLA MUNICIPAL DOUTOR RODOLFO AURELIANO,26119641,3,1,1,9,2
Recife,2611606,ESCOLA DE APLICACAO DO RECIFE,26119730,2,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL JOAO XXIII,26119897,3,1,1,10,3
Recife,2611606,ESCOLA MUNICIPAL LUIZ VAZ DE CAMOES,26119927,3,1,1,14,3
Recife,2611606,ESCOLA MUNICIPAL NOVO PINA,26119994,3,1,1,11,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO PROFESSORA INALDA SPINELLI,26120100,2,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL VILA OPERARIA DO RECIFE,26120283,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL DO DOM,26120402,3,1,1,8,2
Recife,2611606,ESCOLA MUNICIPAL PROFESSORA MARIA DA PAZ BRANDAO ALVES,26120569,3,1,1,13,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSORA SONIA MARIA DE ARAUJO SOUZA,26120585,3,1,1,6,1
Recife,2611606,ESCOLA MUNICIPAL ENGENHEIRO GUILHERME DINIZ,26120607,3,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL ALMIRANTE SOARES DUTRA,26120658,3,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL ENGENHEIRO UMBERTO GONDIM,26120674,3,1,1,11,0
Recife,2611606,ESCOLA MUNICIPAL BALBINA MENELAU,26120682,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL DO JORDAO,26120704,3,1,1,7,1
Recife,2611606,ESCOLA MUNICIPAL DO LEAO,26120712,3,0,1,7,0
Recife,2611606,ESCOLA MUNICIPAL DRAOMIRO CHAVES AGUIAR,26120720,3,1,1,10,2
Recife,2611606,ESCOLA MUNICIPAL MAGALHAES BASTOS,26120763,3,1,1,13,2
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR MOACYR DE ALBUQUERQUE,26120771,3,0,1,6,0
Recife,2611606,ESCOLA MUNICIPAL PADRE JOSE MATHIAS DELGADO,26120780,3,0,1,13,2
Recife,2611606,ESCOLA MUNICIPAL HUGO GERDAU,26120810,3,1,1,6,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO LICEU DE ARTES E OFICIOS,26120992,2,1,1,15,1
Recife,2611606,ESCOLA MUNICIPAL PROF ELIZABETH SALES COUTINHO BARROS,26121050,3,1,1,5,0
Recife,2611606,ESCOLA MUNICIPAL SANTA MARIA,26121077,3,0,1,13,0
Recife,2611606,ESCOLA MUNICIPAL VILA SESAMO,26121158,3,0,1,11,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM NABUCO,26121247,2,1,1,12,2
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JOSE DA COSTA PORTO,26121255,3,1,1,20,3
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL BORBA,26121310,2,1,1,9,3
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ DELGADO,26121344,2,1,1,17,2
Recife,2611606,ESCOLA MUNICIPAL PEDRO AUGUSTO,26121468,3,1,1,15,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL JOAO BARBALHO,26121620,2,1,1,14,1
Recife,2611606,ESCOLA MONSENHOR FRANCISCO SALLES,26121638,2,1,1,11,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLIVEIRA LIMA,26121654,2,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL PADRE ANTONIO HENRIQUE,26121662,3,1,1,28,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MANUEL BANDEIRA,26121670,2,1,1,9,1
Recife,2611606,ESCOLA TECNICA ESTADUAL GINASIO PERNAMBUCANO,26121751,2,1,1,16,1
Recife,2611606,ESCOLA MUNICIPAL REITOR JOAO ALFREDO,26121786,3,1,1,16,1
Recife,2611606,ESCOLA TECNICA ESTADUAL ALMIRANTE SOARES DUTRA,26121816,2,1,1,21,1
Recife,2611606,CENTRO DE EDUCACAO DE JOVENS E ADULTOS VALDEMAR DE OLIVEIRA,26121824,2,1,1,13,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FERNANDES,26121859,2,1,1,13,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CONEGO ROCHAEL DE MEDEIROS,26121867,2,1,1,15,2
Recife,2611606,ESCOLA JOSE MARIA,26121891,2,1,1,10,0
Recife,2611606,ESCOLA MUNICIPAL LUTADORES DO BEM,26121913,3,1,1,14,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SIZENANDO SILVEIRA,26121921,2,1,1,16,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SYLVIO RABELLO,26121948,2,1,1,14,0
Recife,2611606,ESCOLA MUNICIPAL CIDADAO HERBERT DE SOUZA,26121972,3,0,1,6,1
Recife,2611606,ESCOLA MUNICIPAL GENERAL EMIDIO DANTAS BARRETO,26121980,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL SEDE DA SABEDORIA,26122014,3,1,1,11,2
Recife,2611606,CMEI ANA ROSA FALCAO DE CARVALHO,26122022,3,1,1,10,1
Recife,2611606,COLEGIO DA POLICIA MILITAR DE PERNAMBUCO,26122120,2,1,1,33,4
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO GOVERNADOR BARBOSA LIMA,26122227,2,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR MOTTA E ALBUQUERQUE,26122260,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO REGUEIRA COSTA,26122278,2,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL SEVERINA LIRA,26122308,3,1,1,5,2
Recife,2611606,ESCOLA MUNICIPAL SERVICO SOCIAL DE BELEM,26122464,3,0,0,3,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOVIS BEVILAQUA,26122510,2,1,1,15,0
Recife,2611606,ESCOLA MUNICIPAL MARIO MELO,26122529,3,1,1,14,1
Recife,2611606,ESCOLA DOM CARLOS COELHO - RECIFE,26122545,2,1,1,7,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL EMBAIXADOR GILBERTO AMADO,26122553,2,1,1,8,1
Recife,2611606,ESCOLA MUNICIPAL DOM HELDER CAMARA,26122570,3,1,1,10,2
Recife,2611606,ESCOLA MUNICIPAL SANTA CECILIA,26122600,3,1,1,8,1
Recife,2611606,ESCOLA MUNICIPAL POETA JONATAS BRAGA,26122634,3,0,0,5,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA PAULA FRASSINETTI,26122677,2,1,1,9,1
Recife,2611606,ESCOLA TECNICA ESTADUAL PROFESSOR AGAMENON MAGALHAES - ETEPAM,26122685,2,1,1,15,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO OTHON PARAISO,26122839,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO AMAURY DE MEDEIROS,26122847,2,1,1,13,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO DEBORA FEIJO,26122855,2,1,1,9,4
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PRESIDENTE ARTHUR DA COSTA E SILVA,26122880,2,1,1,14,1
Recife,2611606,ESCOLA MUNICIPAL DO COQUE,26122898,3,1,1,13,2
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SENADOR NILO DE SOUZA COELHO,26122952,2,1,1,10,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIDAL DE NEGREIROS,26122960,2,1,1,12,0
Recife,2611606,ESCOLA CARMELA DUTRA,26122987,2,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL EDITE BRAGA,26123088,3,1,1,8,3
Recife,2611606,ESCOLA MUNICIPAL SANTA EDWIGES,26123100,3,0,1,5,2
Recife,2611606,ESCOLA MUNICIPAL VILA SAO MIGUEL,26123126,3,1,1,9,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CREUSA BARRETO DORNELAS,26123150,2,1,1,15,2
Recife,2611606,CRECHE ESC RECIFE ASSOCIACAO CRISTA FEMININA,26123185,3,0,0,8,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MACIEL PINHEIRO,26123231,2,1,1,9,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MARIA GORETTI,26123240,2,1,1,10,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARTINS JUNIOR,26123258,2,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL PAROQUIAL CRISTO REI,26123266,3,1,1,5,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM TAVORA,26123282,2,1,1,12,2
Recife,2611606,ESCOLA MUNICIPAL SOLDADO JOSE ANTONIO DO NASCIMENTO,26123304,3,1,1,6,0
